cell_id,center_lat,center_lon,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,ndvi_mean,ndvi_std,ndvi_accel,fragmentation_index,road_length_km,building_count,infra_pressure,urban_proximity_score,dist_to_cbd_km,rainfall_anomaly,rainfall_stress,gbif_observations,gbif_species_count,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label,predicted_label,pred_confidence,latent_stress_1,latent_stress_2,latent_stress_3,latent_stress_score,latent_stress_norm,cluster,cluster_name
70,12.7135,77.3315,0.3192,0.6219,0.1671,-0.2537999999999999,0.3027,-0.4548,-0.4058999999999999,0.3694,0.2315184441896584,-0.7575000000000001,0.6267,0.0,0,0.0,0.024153,40.4023,88.69000000000005,0,18.0,18.0,1.0,0.0761,0.2138,stable,stable,1.0,-136.0279,8.2794,38.1258,136.2797,0.0004,0,Vegetation-loss zone
71,12.7135,77.3405,0.1791,0.5346,0.3225,-0.4619999999999999,0.3554999999999999,-0.2120999999999999,-0.3186,0.3454,0.1788529284076724,-0.5675999999999999,0.5178,0.0,0,0.0,0.024557,39.7211,56.040899653979245,0,0.0,0.0,0.0,0.1386,0.1706,stable,stable,1.0,-154.0486,-5.5231,3.9988,154.1476,0.0005,0,Vegetation-loss zone
72,12.7135,77.3495,0.3359,0.3069,0.1528,-0.3157,-0.0289999999999999,-0.1541,-0.4987999999999999,0.2652,0.0984152935269717,-0.1251000000000001,0.3711,0.0,0,0.0,0.024967,39.0524,56.040899653979245,0,0.0,0.0,0.0,0.1034,0.2379,stable,stable,1.0,-154.0485,-5.3868,3.8202,154.1427,0.0005,0,Vegetation-loss zone
73,12.7135,77.3585,0.3299,0.4139,0.1003,-0.3455999999999999,0.0839999999999999,-0.3136,-0.5751999999999999,0.2813666666666667,0.1623356194226434,-0.3975999999999999,0.577,0.0,0,0.0,0.025383,38.3969,56.040899653979245,0,0.0,0.0,0.0,0.1037,0.2826,stable,stable,1.0,-154.0485,-5.2539,3.6461,154.138,0.0005,0,Vegetation-loss zone
74,12.7135,77.3675,0.2499,0.515,0.1966,-0.363,0.2651,-0.3184,-0.4163,0.3205,0.1705371220585125,-0.5835,0.5321,0.0,0,0.0,0.025803,37.755,56.040899653979245,0,0.0,0.0,0.0,0.1089,0.2129,stable,stable,1.0,-154.0484,-5.1234,3.4752,154.1336,0.0005,0,Vegetation-loss zone
75,12.7135,77.3765,0.3217,0.4361,0.0734,-0.1497,0.1144,-0.3626999999999999,-0.3979999999999999,0.2770666666666667,0.1854236320789055,-0.4770999999999999,0.6692,0.0,0,0.0,0.026228,37.1277,74.73000000000002,0,0.0,0.0,0.0,0.0449,0.2135,stable,stable,1.0,-154.0494,-6.9189,20.9986,154.2047,0.0005,0,Vegetation-loss zone
76,12.7135,77.3855,0.1258,0.4546,0.4926,-0.5002,0.3288,0.0379999999999999,-0.1334,0.3576666666666666,0.2016993141617822,-0.2908,0.5639,0.0,0,0.0,0.026656,36.5156,56.040899653979245,0,0.0,0.0,0.0,0.1501,0.0956,stable,stable,1.0,-154.0483,-4.8715,3.1452,154.1253,0.0005,0,Vegetation-loss zone
77,12.7135,77.3945,0.1842,0.5113,0.1366,-0.5816,0.3270999999999999,-0.3747,-0.6292,0.2773666666666667,0.2039853998043324,-0.7017999999999999,0.7354,0.0,0,0.0,0.027086,35.9195,56.040899653979245,0,0.0,0.0,0.0,0.1745,0.3152,stable,stable,0.995,-154.0482,-4.7506,2.9869,154.1214,0.0005,0,Vegetation-loss zone
78,12.7135,77.4035,0.4077,0.6986,0.435,-0.1235,0.2909,-0.2636,-0.0962,0.5137666666666667,0.1606513097778332,-0.5545,0.3127,0.0,0,0.0,0.027518,35.3402,56.040899653979245,0,0.0,0.0,0.0,0.037,0.0651,stable,stable,1.0,-154.0481,-4.6324,2.8318,154.1178,0.0005,0,Vegetation-loss zone
79,12.7135,77.4125,0.5452,0.7577,0.4743,-0.0750999999999999,0.2125,-0.2834,-0.1459999999999999,0.5924,0.1474780322624356,-0.4959,0.2489,0.0,0,0.0,0.02795,34.7786,56.040899653979245,0,0.0,0.0,0.0,0.0225,0.0824,stable,stable,1.0,-154.0481,-4.5181,2.6821,154.1143,0.0005,0,Vegetation-loss zone
80,12.7135,77.4215,0.4662,0.5902,0.4069,-0.3348,0.1239999999999999,-0.1832999999999999,-0.3941,0.4877666666666667,0.0935337550477544,-0.3072999999999998,0.1918,0.0,0,0.0,0.02838,34.2355,103.44999999999982,0,1.0,1.0,1.0,0.1004,0.1837,stable,stable,1.0,-153.0375,-8.137,47.5251,153.2536,0.0005,0,Vegetation-loss zone
81,12.7135,77.4305,0.5511,0.4677,0.3059,-0.1726999999999999,-0.0834,-0.1618,-0.4179,0.4415666666666667,0.1246714615833685,-0.0784,0.2823,0.0,0,0.0,0.028809,33.7119,56.040899653979245,0,0.0,0.0,0.0,0.0768,0.1992,stable,stable,1.0,-154.048,-4.3011,2.3979,154.108,0.0005,0,Vegetation-loss zone
82,12.7135,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029232,33.2086,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1658,stable,stable,1.0,-154.0479,-4.1989,2.2641,154.1051,0.0005,0,Vegetation-loss zone
83,12.7135,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.02965,32.7266,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1659,stable,stable,1.0,-154.0479,-4.1009,2.1357,154.1024,0.0005,0,Vegetation-loss zone
84,12.7135,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.03006,32.2668,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1659,stable,stable,1.0,-154.0478,-4.0074,2.0133,154.0999,0.0005,0,Vegetation-loss zone
85,12.7135,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.03046,31.8302,103.44999999999982,0,0.0,0.0,0.0,0.0849,0.166,stable,stable,1.0,-154.0504,-8.7967,46.7729,154.3013,0.0005,0,Vegetation-loss zone
86,12.7135,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.030847,31.4178,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1661,stable,stable,1.0,-154.0477,-3.8348,1.7872,154.0955,0.0005,0,Vegetation-loss zone
87,12.7135,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.03122,31.0305,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1662,stable,stable,1.0,-154.0477,-3.7561,1.6841,154.0935,0.0005,0,Vegetation-loss zone
88,12.7135,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.031576,30.6693,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1663,stable,stable,1.0,-154.0477,-3.6827,1.5879,154.0917,0.0005,0,Vegetation-loss zone
89,12.7135,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.031913,30.3351,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1663,stable,stable,1.0,-154.0476,-3.6147,1.4989,154.09,0.0005,0,Vegetation-loss zone
90,12.7135,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.032228,30.0289,122.12000000000012,0,1.0,1.0,1.0,0.0849,0.1664,stable,stable,1.0,-153.0381,-9.2029,64.0774,153.3145,0.0005,0,Vegetation-loss zone
91,12.7135,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.032519,29.7514,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1665,stable,stable,1.0,-154.0476,-3.4961,1.3435,154.0872,0.0005,0,Vegetation-loss zone
92,12.7135,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.032783,29.5035,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1665,stable,stable,1.0,-154.0475,-3.4457,1.2775,154.0861,0.0005,0,Vegetation-loss zone
93,12.7135,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033019,29.286,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1666,stable,stable,1.0,-154.0475,-3.4015,1.2195,154.0851,0.0005,0,Vegetation-loss zone
94,12.7135,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033223,29.0995,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1666,stable,stable,1.0,-154.0475,-3.3636,1.1699,154.0842,0.0005,0,Vegetation-loss zone
95,12.7135,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033395,28.9446,155.92999999999984,0,0.0,0.0,0.0,0.0849,0.1666,stable,stable,1.0,-154.053,-13.6098,95.6804,154.653,0.0005,0,Vegetation-loss zone
96,12.7135,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033532,28.8219,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable,stable,1.0,-154.0475,-3.3071,1.096,154.0829,0.0005,0,Vegetation-loss zone
97,12.7135,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033634,28.7316,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable,stable,1.0,-154.0474,-3.2888,1.0719,154.0825,0.0005,0,Vegetation-loss zone
98,12.7135,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033699,28.6743,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable,stable,1.0,-154.0474,-3.2771,1.0567,154.0823,0.0005,0,Vegetation-loss zone
99,12.7135,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033727,28.65,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable,stable,1.0,-154.0474,-3.2722,1.0502,154.0822,0.0005,0,Vegetation-loss zone
100,12.7135,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033717,28.6588,155.92999999999984,0,0.0,0.0,0.0,0.0849,0.1667,stable,stable,1.0,-154.053,-13.5517,95.6043,154.6479,0.0005,0,Vegetation-loss zone
101,12.7135,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033669,28.7008,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable,stable,1.0,-154.0474,-3.2825,1.0637,154.0824,0.0005,0,Vegetation-loss zone
102,12.7135,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033584,28.7757,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable,stable,1.0,-154.0474,-3.2977,1.0837,154.0827,0.0005,0,Vegetation-loss zone
103,12.7135,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033464,28.8833,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable,stable,1.0,-154.0475,-3.3196,1.1123,154.0832,0.0005,0,Vegetation-loss zone
104,12.7135,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033308,29.0232,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1666,stable,stable,1.0,-154.0475,-3.3481,1.1496,154.0839,0.0005,0,Vegetation-loss zone
105,12.7135,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.033118,29.1951,150.5899999999997,0,0.0,0.0,0.0,0.0849,0.1666,stable,stable,1.0,-154.0527,-13.1113,90.6924,154.6097,0.0005,0,Vegetation-loss zone
106,12.7135,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.032897,29.3982,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1665,stable,stable,1.0,-154.0475,-3.4243,1.2494,154.0856,0.0005,0,Vegetation-loss zone
107,12.7135,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.032646,29.632,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1665,stable,stable,1.0,-154.0475,-3.4718,1.3117,154.0867,0.0005,0,Vegetation-loss zone
108,12.7135,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.032367,29.8958,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1664,stable,stable,1.0,-154.0476,-3.5254,1.3819,154.0879,0.0005,0,Vegetation-loss zone
109,12.7135,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.032063,30.1887,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1664,stable,stable,1.0,-154.0476,-3.585,1.4599,154.0893,0.0005,0,Vegetation-loss zone
110,12.7135,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.031736,30.51,50.980000000000246,0,873.0,79.0,11.0506,0.0849,0.1663,stable,stable,1.0,719.0723,71.6328,10.283,722.6314,0.003,0,Vegetation-loss zone
111,12.7135,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.031389,30.8586,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1662,stable,stable,1.0,-154.0477,-3.7212,1.6383,154.0926,0.0005,0,Vegetation-loss zone
112,12.7135,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.031023,31.2339,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1661,stable,stable,1.0,-154.0477,-3.7974,1.7382,154.0945,0.0005,0,Vegetation-loss zone
113,12.7135,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.030642,31.6347,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1661,stable,stable,1.0,-154.0478,-3.8789,1.845,154.0966,0.0005,0,Vegetation-loss zone
114,12.7135,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.030248,32.0601,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.166,stable,stable,1.0,-154.0478,-3.9654,1.9582,154.0988,0.0005,0,Vegetation-loss zone
115,12.7135,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029843,32.5092,22.780000000000086,0,0.0,0.0,0.0,0.0849,0.1659,stable,stable,1.0,-154.046,-0.6344,-29.4058,154.0473,0.0005,0,Vegetation-loss zone
116,12.7135,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029428,32.9809,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1658,stable,stable,1.0,-154.0479,-4.1526,2.2034,154.1039,0.0005,0,Vegetation-loss zone
117,12.7135,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.029007,33.4744,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1657,stable,stable,1.0,-154.048,-4.2529,2.3349,154.1066,0.0005,0,Vegetation-loss zone
118,12.7135,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.028581,33.9887,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1656,stable,stable,1.0,-154.048,-4.3574,2.4718,154.1096,0.0005,0,Vegetation-loss zone
119,12.7135,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.028151,34.5228,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1655,stable,stable,1.0,-154.0481,-4.466,2.614,154.1128,0.0005,0,Vegetation-loss zone
120,12.7135,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.027719,35.0759,22.780000000000086,0,15.0,15.0,1.0,0.0849,0.1655,stable,stable,1.0,-139.0254,13.294,-26.1984,139.6595,0.0004,0,Vegetation-loss zone
121,12.7135,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.027287,35.647,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1654,stable,stable,1.0,-154.0482,-4.6945,2.9134,154.1197,0.0005,0,Vegetation-loss zone
122,12.7135,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.026856,36.2354,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1653,stable,stable,1.0,-154.0482,-4.8142,3.0701,154.1234,0.0005,0,Vegetation-loss zone
123,12.7135,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.026427,36.8401,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1652,stable,stable,1.0,-154.0483,-4.9371,3.2311,154.1274,0.0005,0,Vegetation-loss zone
124,12.7135,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.026001,37.4604,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1651,stable,stable,1.0,-154.0484,-5.0632,3.3963,154.1316,0.0005,0,Vegetation-loss zone
125,12.7135,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.025578,38.0956,25.180000000000064,0,0.0,0.0,0.0,0.0849,0.165,stable,stable,1.0,-154.0467,-2.017,-25.6465,154.0599,0.0005,0,Vegetation-loss zone
126,12.7135,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.025161,38.7448,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1649,stable,stable,1.0,-154.0485,-5.3243,3.7383,154.1405,0.0005,0,Vegetation-loss zone
127,12.7135,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.024748,39.4075,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1648,stable,stable,1.0,-154.0486,-5.459,3.9148,154.1453,0.0005,0,Vegetation-loss zone
128,12.7135,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.024341,40.0829,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1648,stable,stable,1.0,-154.0487,-5.5963,4.0946,154.1503,0.0005,0,Vegetation-loss zone
129,12.7135,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.02394,40.7704,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1647,stable,stable,1.0,-154.0487,-5.736,4.2777,154.1555,0.0005,0,Vegetation-loss zone
130,12.7135,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.023546,41.4694,25.180000000000064,0,1.0,1.0,1.0,0.0849,0.1646,stable,stable,1.0,-153.0339,-1.5542,-24.6364,153.0418,0.0005,0,Vegetation-loss zone
131,12.7135,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.023159,42.1793,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1645,stable,stable,1.0,-154.0489,-6.0224,4.6528,154.1666,0.0005,0,Vegetation-loss zone
132,12.7135,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.022779,42.8997,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1644,stable,stable,0.995,-154.049,-6.1689,4.8447,154.1724,0.0005,0,Vegetation-loss zone
133,12.7135,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.1794999999999999,-0.3311499999999999,0.2913166666666666,0.0970231200968786,-0.2701999999999999,0.333,0.0,0,0.0,0.022407,43.6299,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1643,stable,stable,0.995,-154.049,-6.3173,5.0391,154.1785,0.0005,0,Vegetation-loss zone
134,12.7225,77.3045,0.5819,0.2227,0.1439,-0.0031999999999999,-0.3591999999999999,-0.0788,-0.4411999999999999,0.3161666666666666,0.2334802204327667,0.2803999999999999,0.7385,0.0,0,0.0,0.023339,41.8467,56.040899653979245,0,0.0,0.0,0.0,0.1087,0.2353,stable,stable,0.985,-154.0488,-5.955,4.5643,154.1639,0.0005,0,Vegetation-loss zone
135,12.7225,77.3135,0.4178,0.5229,0.4617,-0.346,0.1051,-0.0612,-0.3021,0.4674666666666667,0.052786772332975,-0.1663,0.1129,0.0,0,0.0,0.023742,41.1203,124.62999999999988,0,0.0,0.0,0.0,0.1038,0.1392,stable,stable,1.0,-154.0526,-12.8642,69.2948,154.5887,0.0005,0,Vegetation-loss zone
136,12.7225,77.3225,0.5808,0.3633,0.1498,-0.0272,-0.2174999999999999,-0.2135,-0.4582,0.3646333333333333,0.2155030935586153,0.0039999999999998,0.591,0.0,0,0.0,0.024152,40.4043,56.040899653979245,0,0.0,0.0,0.0,0.0734,0.2338,stable,stable,1.0,-154.0487,-5.6618,4.1802,154.1527,0.0005,0,Vegetation-loss zone
137,12.7225,77.3315,0.4044,-0.0004,0.0258,-0.3636,-0.4048,0.0262,-0.7422,0.1432666666666666,0.2265272021928786,0.431,1.5811,0.0,0,0.0,0.02457,39.6994,56.040899653979245,0,0.0,0.0,0.0,0.2305,0.413,at_risk,at_risk,0.895,-154.0486,-5.5193,3.9936,154.1475,0.0005,0,Vegetation-loss zone
138,12.7225,77.3405,0.2219,0.7381,0.1091,-0.3633,0.5162,-0.629,-0.4761000000000001,0.3563666666666666,0.3353672812504722,-1.1452,0.9411,0.0,0,0.0,0.024996,39.006,56.040899653979245,0,0.0,0.0,0.0,0.109,0.2625,stable,stable,0.98,-154.0485,-5.3785,3.8092,154.1424,0.0005,0,Vegetation-loss zone
139,12.7225,77.3495,0.1977,0.3224,0.1696,-0.4764,0.1247,-0.1528,-0.5045000000000001,0.2299,0.0813301297183276,-0.2774999999999999,0.3538,0.0,0,0.0,0.025429,38.3249,56.040899653979245,0,0.0,0.0,0.0,0.1429,0.2394,stable,stable,1.0,-154.0485,-5.2389,3.6266,154.1375,0.0005,0,Vegetation-loss zone
140,12.7225,77.3585,0.1374,0.2073,0.0779,-0.5015000000000001,0.0699,-0.1294,-0.561,0.1408666666666666,0.0647696173628757,-0.1992999999999999,0.4598,0.0,0,0.0,0.025869,37.6567,56.040899653979245,0,0.0,0.0,0.0,0.1504,0.2696,stable,stable,1.0,-154.0484,-5.1031,3.4488,154.1329,0.0005,0,Vegetation-loss zone
141,12.7225,77.3675,0.2733,0.5106,0.2102,-0.0615,0.2373,-0.3004,-0.1245999999999999,0.3313666666666666,0.1583945811362666,-0.5377000000000001,0.478,0.0,0,0.0,0.026314,37.0021,56.040899653979245,0,0.0,0.0,0.0,0.0184,0.0867,stable,stable,1.0,-154.0483,-4.9703,3.2744,154.1285,0.0005,0,Vegetation-loss zone
